TITLE = "Visualization of the volumetric solution"
VARIABLES = "x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Pressure","Temperature","C<sub>p</sub>","Mach"
ZONE NODES= 18562, ELEMENTS= 36436, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
1.196429e-02	0.000000e+00	7.068915e-01	2.657601e+02	-1.244821e-02	4.926479e+05	1.770763e+05	8.726460e+02	1.198085e+01	6.348470e-01	
1.794643e-02	0.000000e+00	7.067674e-01	2.658308e+02	-6.704332e-03	4.925741e+05	1.770327e+05	8.725840e+02	1.197649e+01	6.351501e-01	
2.392857e-02	0.000000e+00	7.065879e-01	2.659317e+02	4.547199e-03	4.924680e+05	1.769700e+05	8.724966e+02	1.197022e+01	6.355844e-01	
2.991071e-02	0.000000e+00	7.063576e-01	2.660608e+02	-4.611307e-02	4.923307e+05	1.768891e+05	8.723821e+02	1.196214e+01	6.361420e-01	
3.589286e-02	0.000000e+00	7.060881e-01	2.662175e+02	-8.268480e-03	4.921719e+05	1.767943e+05	8.722474e+02	1.195267e+01	6.368088e-01	
4.187500e-02	0.000000e+00	7.057498e-01	2.663990e+02	-5.401422e-02	4.919676e+05	1.766755e+05	8.720793e+02	1.194080e+01	6.376098e-01	
4.785714e-02	0.000000e+00	7.053644e-01	2.666133e+02	-1.158279e-02	4.917384e+05	1.765405e+05	8.718888e+02	1.192730e+01	6.385411e-01	
5.383929e-02	0.000000e+00	7.049107e-01	2.668605e+02	-2.310778e-02	4.914663e+05	1.763813e+05	8.716631e+02	1.191139e+01	6.396273e-01	
5.982143e-02	0.000000e+00	7.044203e-01	2.671257e+02	-7.808289e-02	4.911726e+05	1.762095e+05	8.714205e+02	1.189423e+01	6.407980e-01	
6.580357e-02	0.000000e+00	7.038604e-01	2.674336e+02	-1.906077e-02	4.908398e+05	1.760135e+05	8.711436e+02	1.187464e+01	6.421490e-01	
7.178571e-02	0.000000e+00	7.032393e-01	2.677630e+02	-9.390167e-02	4.904680e+05	1.757967e+05	8.708392e+02	1.185298e+01	6.436203e-01	
7.776786e-02	0.000000e+00	7.025682e-01	2.681357e+02	-2.848507e-02	4.900695e+05	1.755609e+05	8.705019e+02	1.182942e+01	6.452565e-01	
8.375000e-02	0.000000e+00	7.017977e-01	2.685522e+02	1.543325e-02	4.896096e+05	1.752908e+05	8.701169e+02	1.180243e+01	6.471115e-01	
8.973214e-02	0.000000e+00	7.009825e-01	2.689704e+02	-1.711052e-01	4.891202e+05	1.750070e+05	8.697184e+02	1.177407e+01	6.490218e-01	
9.571429e-02	0.000000e+00	7.001822e-01	2.694351e+02	-3.187866e-02	4.886545e+05	1.747257e+05	8.693128e+02	1.174596e+01	6.510377e-01	
1.016964e-01	0.000000e+00	6.991439e-01	2.699565e+02	-9.379828e-03	4.880239e+05	1.743622e+05	8.687927e+02	1.170963e+01	6.534618e-01	
1.076786e-01	0.000000e+00	6.981262e-01	2.704797e+02	-1.588727e-01	4.874160e+05	1.740076e+05	8.682897e+02	1.167420e+01	6.558728e-01	
1.136607e-01	0.000000e+00	6.970764e-01	2.710487e+02	-4.705893e-03	4.867944e+05	1.736390e+05	8.677553e+02	1.163736e+01	6.584448e-01	
1.196429e-01	0.000000e+00	6.958498e-01	2.716286e+02	-1.733893e-01	4.860474e+05	1.732126e+05	8.671504e+02	1.159476e+01	6.612475e-01	
1.256250e-01	0.000000e+00	6.946464e-01	2.722643e+02	-4.118869e-02	4.853389e+05	1.727929e+05	8.665479e+02	1.155282e+01	6.641740e-01	
1.316071e-01	0.000000e+00	6.932309e-01	2.729528e+02	3.178640e-02	4.844873e+05	1.723004e+05	8.658423e+02	1.150360e+01	6.674848e-01	
1.375893e-01	0.000000e+00	6.917861e-01	2.735946e+02	-2.483940e-01	4.836037e+05	1.718007e+05	8.651340e+02	1.145366e+01	6.707263e-01	
1.435714e-01	0.000000e+00	6.903670e-01	2.743540e+02	-4.554286e-02	4.827737e+05	1.713037e+05	8.644045e+02	1.140399e+01	6.742545e-01	
1.495536e-01	0.000000e+00	6.886476e-01	2.750790e+02	-2.733279e-01	4.817133e+05	1.707093e+05	8.635561e+02	1.134460e+01	6.780576e-01	
1.555357e-01	0.000000e+00	6.870278e-01	2.758980e+02	-7.914615e-02	4.807676e+05	1.701479e+05	8.627453e+02	1.128850e+01	6.819995e-01	
1.615179e-01	0.000000e+00	6.851429e-01	2.767283e+02	-2.475475e-01	4.796221e+05	1.694948e+05	8.617980e+02	1.122323e+01	6.863110e-01	
1.675000e-01	0.000000e+00	6.832882e-01	2.776090e+02	-2.111609e-02	4.785235e+05	1.688518e+05	8.608590e+02	1.115898e+01	6.907402e-01	
1.734821e-01	0.000000e+00	6.811845e-01	2.785077e+02	-3.093288e-01	4.772457e+05	1.681243e+05	8.597971e+02	1.108628e+01	6.955460e-01	
1.794643e-01	0.000000e+00	6.792006e-01	2.794296e+02	-1.914372e-02	4.760719e+05	1.674368e+05	8.587823e+02	1.101757e+01	7.002999e-01	
1.854464e-01	0.000000e+00	6.768344e-01	2.803707e+02	-3.384899e-01	4.746244e+05	1.666217e+05	8.575894e+02	1.093612e+01	7.056056e-01	
1.914286e-01	0.000000e+00	6.746301e-01	2.813247e+02	-8.339684e-02	4.733159e+05	1.658635e+05	8.564767e+02	1.086036e+01	7.107807e-01	
1.974107e-01	0.000000e+00	6.721131e-01	2.822842e+02	-3.049999e-01	4.717749e+05	1.649983e+05	8.551998e+02	1.077391e+01	7.164104e-01	
2.033929e-01	0.000000e+00	6.696112e-01	2.833177e+02	-4.268005e-02	4.702837e+05	1.641387e+05	8.539228e+02	1.068800e+01	7.222589e-01	
2.093750e-01	0.000000e+00	6.668101e-01	2.843437e+02	-3.379043e-01	4.685713e+05	1.631783e+05	8.524924e+02	1.059203e+01	7.285304e-01	
2.153571e-01	0.000000e+00	6.641593e-01	2.853991e+02	-2.282545e-02	4.669930e+05	1.622692e+05	8.511265e+02	1.050118e+01	7.347414e-01	
2.213393e-01	0.000000e+00	6.611199e-01	2.864118e+02	-3.932955e-01	4.651212e+05	1.612324e+05	8.495766e+02	1.039758e+01	7.414143e-01	
2.273214e-01	0.000000e+00	6.582908e-01	2.875069e+02	-2.717960e-02	4.634456e+05	1.602647e+05	8.481063e+02	1.030087e+01	7.480946e-01	
2.333036e-01	0.000000e+00	6.549336e-01	2.885489e+02	-4.048477e-01	4.613733e+05	1.591236e+05	8.463846e+02	1.018685e+01	7.554224e-01	
2.392857e-01	0.000000e+00	6.519340e-01	2.896399e+02	-2.679581e-02	4.595986e+05	1.581033e+05	8.448268e+02	1.008489e+01	7.624689e-01	
2.452679e-01	0.000000e+00	6.483308e-01	2.906717e+02	-2.911835e-01	4.573567e+05	1.568788e+05	8.429424e+02	9.962522e+00	7.702976e-01	
2.512500e-01	0.000000e+00	6.449840e-01	2.917160e+02	-5.839270e-02	4.553392e+05	1.557480e+05	8.412089e+02	9.849523e+00	7.778764e-01	
2.572321e-01	0.000000e+00	6.412781e-01	2.927424e+02	-9.737355e-02	4.530603e+05	1.544968e+05	8.392734e+02	9.724495e+00	7.860291e-01	
2.632143e-01	0.000000e+00	6.375957e-01	2.938014e+02	2.333670e-02	4.508283e+05	1.532548e+05	8.373349e+02	9.600384e+00	7.943466e-01	
2.691964e-01	0.000000e+00	6.337316e-01	2.947798e+02	-2.582219e-01	4.484508e+05	1.519570e+05	8.353061e+02	9.470690e+00	8.028249e-01	
2.751786e-01	0.000000e+00	6.299260e-01	2.957467e+02	-6.144295e-02	4.461285e+05	1.506811e+05	8.332967e+02	9.343194e+00	8.113004e-01	
2.811607e-01	0.000000e+00	6.257920e-01	2.967037e+02	-2.434181e-03	4.435862e+05	1.492996e+05	8.311106e+02	9.205134e+00	8.203792e-01	
2.871429e-01	0.000000e+00	6.216145e-01	2.976457e+02	5.255778e-02	4.410252e+05	1.479059e+05	8.288859e+02	9.065869e+00	8.296259e-01	
2.931250e-01	0.000000e+00	6.173643e-01	2.985019e+02	-2.724831e-01	4.384007e+05	1.464945e+05	8.266282e+02	8.924828e+00	8.388840e-01	
2.991071e-01	0.000000e+00	6.132607e-01	2.993452e+02	-5.454071e-02	4.358902e+05	1.451328e+05	8.244242e+02	8.788751e+00	8.480140e-01	
3.050893e-01	0.000000e+00	6.086789e-01	3.001661e+02	-4.308466e-03	4.330531e+05	1.436162e+05	8.219505e+02	8.637204e+00	8.580287e-01	
3.110714e-01	0.000000e+00	6.041481e-01	3.009311e+02	3.659022e-02	4.302541e+05	1.421224e+05	8.195009e+02	8.487926e+00	8.679607e-01	
3.170536e-01	0.000000e+00	5.995972e-01	3.016312e+02	-2.235383e-01	4.274336e+05	1.406259e+05	8.170267e+02	8.338386e+00	8.779096e-01	
3.230357e-01	0.000000e+00	5.951368e-01	3.022958e+02	-2.481022e-02	4.246825e+05	1.391632e+05	8.145877e+02	8.192212e+00	8.877639e-01	
3.290179e-01	0.000000e+00	5.902924e-01	3.029029e+02	1.460414e-02	4.216661e+05	1.375801e+05	8.119305e+02	8.034017e+00	8.983136e-01	
3.350000e-01	0.000000e+00	5.854821e-01	3.034594e+02	3.029788e-02	4.186771e+05	1.360138e+05	8.092818e+02	7.877499e+00	9.088418e-01	
3.409821e-01	0.000000e+00	5.806957e-01	3.039343e+02	-1.812895e-01	4.156893e+05	1.344601e+05	8.066312e+02	7.722231e+00	9.192736e-01	
3.469643e-01	0.000000e+00	5.760455e-01	3.043782e+02	-8.708730e-03	4.128046e+05	1.329556e+05	8.040447e+02	7.571892e+00	9.295394e-01	
3.529464e-01	0.000000e+00	5.709503e-01	3.047523e+02	2.683864e-03	4.096127e+05	1.313120e+05	8.011915e+02	7.407644e+00	9.406580e-01	
3.589286e-01	0.000000e+00	5.659899e-01	3.050587e+02	-9.674686e-03	4.065050e+05	1.297177e+05	7.984008e+02	7.248333e+00	9.515145e-01	
3.649107e-01	0.000000e+00	5.610322e-01	3.053091e+02	-5.581606e-02	4.033982e+05	1.281299e+05	7.955969e+02	7.089665e+00	9.624022e-01	
3.708929e-01	0.000000e+00	5.560851e-01	3.054935e+02	2.250176e-03	4.002914e+05	1.265511e+05	7.927844e+02	6.931896e+00	9.732722e-01	
3.768750e-01	0.000000e+00	5.510410e-01	3.056066e+02	-5.586798e-03	3.971121e+05	1.249470e+05	7.899004e+02	6.771598e+00	9.843372e-01	
3.828571e-01	0.000000e+00	5.460305e-01	3.056597e+02	1.165841e-02	3.939538e+05	1.233608e+05	7.870288e+02	6.613089e+00	9.953529e-01	
3.888393e-01	0.000000e+00	5.409496e-01	3.056514e+02	1.663360e-02	3.907430e+05	1.217569e+05	7.840924e+02	6.452814e+00	1.006554e+00	
3.948214e-01	0.000000e+00	5.358468e-01	3.055787e+02	3.577374e-02	3.875136e+05	1.201528e+05	7.811306e+02	6.292517e+00	1.017822e+00	
4.008036e-01	0.000000e+00	5.307430e-01	3.054409e+02	1.079187e-02	3.842749e+05	1.185539e+05	7.781475e+02	6.132740e+00	1.029113e+00	
4.067857e-01	0.000000e+00	5.256478e-01	3.052526e+02	9.238447e-02	3.810424e+05	1.169639e+05	7.751528e+02	5.973850e+00	1.040452e+00	
4.127679e-01	0.000000e+00	5.204179e-01	3.049733e+02	2.861529e-02	3.777050e+05	1.153381e+05	7.720599e+02	5.811389e+00	1.052047e+00	
4.187500e-01	0.000000e+00	5.153122e-01	3.046655e+02	1.469101e-01	3.744566e+05	1.137575e+05	7.690239e+02	5.653434e+00	1.063492e+00	
4.247321e-01	0.000000e+00	5.099659e-01	3.042474e+02	4.443763e-02	3.710294e+05	1.121088e+05	7.658237e+02	5.488679e+00	1.075406e+00	
4.307143e-01	0.000000e+00	5.048439e-01	3.038165e+02	1.927409e-01	3.677594e+05	1.105362e+05	7.627425e+02	5.331538e+00	1.086967e+00	
4.366964e-01	0.000000e+00	4.994005e-01	3.032556e+02	4.845886e-02	3.642528e+05	1.088714e+05	7.594430e+02	5.165171e+00	1.099166e+00	
4.426786e-01	0.000000e+00	4.942750e-01	3.027114e+02	2.305393e-01	3.609740e+05	1.073114e+05	7.563233e+02	5.009280e+00	1.110856e+00	
4.486607e-01	0.000000e+00	4.887230e-01	3.020123e+02	8.558160e-02	3.573839e+05	1.056271e+05	7.529100e+02	4.840973e+00	1.123418e+00	
4.546429e-01	0.000000e+00	4.834662e-01	3.013044e+02	2.359148e-01	3.539971e+05	1.040432e+05	7.496833e+02	4.682691e+00	1.135407e+00	
4.606250e-01	0.000000e+00	4.779152e-01	3.004952e+02	6.513595e-02	3.504051e+05	1.023740e+05	7.462240e+02	4.515892e+00	1.148162e+00	
4.666071e-01	0.000000e+00	4.726504e-01	2.996651e+02	1.342856e-01	3.469946e+05	1.007997e+05	7.429328e+02	4.358571e+00	1.160306e+00	
4.725893e-01	0.000000e+00	4.673165e-01	2.987768e+02	4.204271e-01	3.435321e+05	9.920841e+04	7.395503e+02	4.199555e+00	1.172745e+00	
4.785714e-01	0.000000e+00	4.612940e-01	2.976517e+02	3.866846e-02	3.395888e+05	9.742332e+04	7.357250e+02	4.021172e+00	1.186654e+00	
4.845536e-01	0.000000e+00	4.562074e-01	2.967045e+02	3.276112e-01	3.362951e+05	9.592432e+04	7.324817e+02	3.871377e+00	1.198712e+00	
4.905357e-01	0.000000e+00	4.504246e-01	2.955011e+02	6.623643e-02	3.324963e+05	9.422581e+04	7.287492e+02	3.701646e+00	1.212269e+00	
4.965179e-01	0.000000e+00	4.452105e-01	2.944064e+02	3.842531e-01	3.291000e+05	9.270323e+04	7.253704e+02	3.549495e+00	1.224767e+00	
5.025000e-01	0.000000e+00	4.393461e-01	2.930597e+02	1.832384e-01	3.252347e+05	9.099757e+04	7.215282e+02	3.379050e+00	1.238722e+00	
5.084821e-01	0.000000e+00	4.339294e-01	2.917735e+02	-5.690404e-02	3.216692e+05	8.943004e+04	7.179509e+02	3.222408e+00	1.251788e+00	
5.144643e-01	0.000000e+00	4.287275e-01	2.904913e+02	4.046786e-01	3.182533e+05	8.793582e+04	7.145207e+02	3.073091e+00	1.264433e+00	
5.204464e-01	0.000000e+00	4.228498e-01	2.889497e+02	9.841767e-02	3.143572e+05	8.625275e+04	7.105869e+02	2.904903e+00	1.278729e+00	
5.264286e-01	0.000000e+00	4.175323e-01	2.874893e+02	3.842631e-01	3.108255e+05	8.474034e+04	7.070180e+02	2.753768e+00	1.291718e+00	
5.324107e-01	0.000000e+00	4.119391e-01	2.858953e+02	2.148942e-02	3.070994e+05	8.315619e+04	7.032211e+02	2.595465e+00	1.305507e+00	
5.383929e-01	0.000000e+00	4.069161e-01	2.844760e+02	4.849916e-01	3.037858e+05	8.173863e+04	6.997660e+02	2.453809e+00	1.318306e+00	
5.443750e-01	0.000000e+00	4.010069e-01	2.826690e+02	2.123846e-01	2.998308e+05	8.008175e+04	6.956840e+02	2.288238e+00	1.333127e+00	
5.503571e-01	0.000000e+00	3.958475e-01	2.810571e+02	-7.427125e-02	2.963873e+05	7.864405e+04	6.920992e+02	2.144570e+00	1.346275e+00	
5.563393e-01	0.000000e+00	3.908244e-01	2.794462e+02	4.323102e-01	2.930287e+05	7.724960e+04	6.885650e+02	2.005224e+00	1.359239e+00	
5.623214e-01	0.000000e+00	3.853467e-01	2.776226e+02	2.249136e-01	2.893474e+05	7.573636e+04	6.846729e+02	1.854006e+00	1.373450e+00	
5.683036e-01	0.000000e+00	3.800705e-01	2.758028e+02	4.290055e-02	2.857917e+05	7.428875e+04	6.809092e+02	1.709347e+00	1.387206e+00	
5.742857e-01	0.000000e+00	3.751153e-01	2.740509e+02	-1.045787e-01	2.824456e+05	7.293513e+04	6.773332e+02	1.574081e+00	1.400285e+00	
5.802679e-01	0.000000e+00	3.703426e-01	2.723062e+02	4.502816e-01	2.792190e+05	7.164310e+04	6.739087e+02	1.444969e+00	1.412880e+00	
5.862500e-01	0.000000e+00	3.650051e-01	2.703110e+02	1.369933e-01	2.755979e+05	7.020241e+04	6.700134e+02	1.301002e+00	1.427166e+00	
5.922321e-01	0.000000e+00	3.601329e-01	2.684448e+02	2.054344e-01	2.722884e+05	6.889534e+04	6.664343e+02	1.170386e+00	1.440339e+00	
5.982143e-01	0.000000e+00	3.553142e-01	2.665575e+02	-9.031170e-02	2.690072e+05	6.760844e+04	6.628553e+02	1.041788e+00	1.453517e+00	
6.041964e-01	0.000000e+00	3.512339e-01	2.649452e+02	8.277342e-01	2.662322e+05	6.652141e+04	6.597743e+02	9.331609e-01	1.464925e+00	
6.101786e-01	0.000000e+00	3.454508e-01	2.625616e+02	1.847796e-01	2.622664e+05	6.499427e+04	6.554193e+02	7.805548e-01	1.480937e+00	
6.161607e-01	0.000000e+00	3.418731e-01	2.610797e+02	7.284119e-01	2.598182e+05	6.405099e+04	6.526665e+02	6.862931e-01	1.491130e+00	
6.221429e-01	0.000000e+00	3.363897e-01	2.587265e+02	1.558104e-01	2.560448e+05	6.261920e+04	6.484778e+02	5.432154e-01	1.506613e+00	
6.281250e-01	0.000000e+00	3.326510e-01	2.571334e+02	5.006515e-01	2.535065e+05	6.165052e+04	6.456218e+02	4.464158e-01	1.517513e+00	
6.341071e-01	0.000000e+00	3.279489e-01	2.550487e+02	2.321617e-01	2.502593e+05	6.043299e+04	6.419456e+02	3.247486e-01	1.531155e+00	
6.400893e-01	0.000000e+00	3.240134e-01	2.532854e+02	1.699759e-01	2.475463e+05	5.941921e+04	6.388432e+02	2.234422e-01	1.542771e+00	
6.460714e-01	0.000000e+00	3.197579e-01	2.513403e+02	3.753926e-01	2.446053e+05	5.832971e+04	6.354755e+02	1.145688e-01	1.555403e+00	
6.520536e-01	0.000000e+00	3.158247e-01	2.495194e+02	1.529114e-01	2.418828e+05	5.732624e+04	6.323212e+02	1.429324e-02	1.567258e+00	
6.580357e-01	0.000000e+00	3.118951e-01	2.476331e+02	4.688822e-01	2.391428e+05	5.633469e+04	6.292130e+02	-8.479210e-02	1.578895e+00	
6.640179e-01	0.000000e+00	3.077750e-01	2.456599e+02	1.846116e-01	2.362815e+05	5.529642e+04	6.258842e+02	-1.885454e-01	1.591494e+00	
6.759446e-01	0.000000e+00	3.004802e-01	2.420905e+02	-1.248542e-01	2.312022e+05	5.347145e+04	6.199212e+02	-3.709136e-01	1.614154e+00	
6.818891e-01	0.000000e+00	2.972111e-01	2.404561e+02	4.061944e-01	2.289170e+05	5.265892e+04	6.172161e+02	-4.521091e-01	1.624440e+00	
6.878337e-01	0.000000e+00	2.933495e-01	2.385017e+02	1.836606e-01	2.262120e+05	5.170298e+04	6.139889e+02	-5.476365e-01	1.636731e+00	
6.937783e-01	0.000000e+00	2.899712e-01	2.367593e+02	-6.230888e-02	2.238356e+05	5.087181e+04	6.111568e+02	-6.306945e-01	1.647506e+00	
6.997229e-01	0.000000e+00	2.871494e-01	2.353282e+02	4.116537e-01	2.218774e+05	5.017903e+04	6.087580e+02	-6.999231e-01	1.656897e+00	
7.056674e-01	0.000000e+00	2.835736e-01	2.334527e+02	1.983538e-01	2.193555e+05	4.930407e+04	6.056856e+02	-7.873582e-01	1.668633e+00	
7.116921e-01	0.000000e+00	2.805966e-01	2.318758e+02	1.459944e-01	2.172598e+05	4.858098e+04	6.031345e+02	-8.596158e-01	1.678484e+00	
7.194615e-01	0.000000e+00	2.770889e-01	2.300092e+02	2.885610e-01	2.147967e+05	4.773289e+04	6.001074e+02	-9.443649e-01	1.690297e+00	
7.295835e-01	0.000000e+00	2.726798e-01	2.276192e+02	1.141097e-01	2.116746e+05	4.666885e+04	5.962172e+02	-1.050694e+00	1.705316e+00	
7.402838e-01	0.000000e+00	2.684879e-01	2.252895e+02	-2.045366e-02	2.086931e+05	4.566891e+04	5.925517e+02	-1.150617e+00	1.719508e+00	
7.509840e-01	0.000000e+00	2.643245e-01	2.230472e+02	9.362960e-02	2.057948e+05	4.467475e+04	5.887826e+02	-1.249963e+00	1.734734e+00	
7.616842e-01	0.000000e+00	2.637833e-01	2.226122e+02	5.824005e-01	2.053619e+05	4.457108e+04	5.886215e+02	-1.260323e+00	1.735147e+00	
7.723845e-01	0.000000e+00	2.703322e-01	2.261696e+02	-2.145343e+00	2.100139e+05	4.615783e+04	5.948096e+02	-1.101760e+00	1.711268e+00	
7.830847e-01	0.000000e+00	3.119183e-01	2.473763e+02	-4.111281e+00	2.390268e+05	5.636203e+04	6.294715e+02	-8.205991e-02	1.577031e+00	
7.937849e-01	0.000000e+00	3.835878e-01	2.765885e+02	7.146388e-01	2.879952e+05	7.531064e+04	6.839461e+02	1.811464e+00	1.375343e+00	
8.044851e-01	0.000000e+00	4.401758e-01	2.921508e+02	6.974947e-01	3.254777e+05	9.140993e+04	7.234317e+02	3.420257e+00	1.230933e+00	
8.151854e-01	0.000000e+00	4.681376e-01	2.980443e+02	7.513401e-01	3.438565e+05	9.959182e+04	7.411063e+02	4.237868e+00	1.166594e+00	
8.258856e-01	0.000000e+00	4.783592e-01	2.989808e+02	1.153719e-01	3.503173e+05	1.027535e+05	7.482952e+02	4.553816e+00	1.139735e+00	
8.365858e-01	0.000000e+00	4.792712e-01	2.993215e+02	5.740879e-02	3.510735e+05	1.030421e+05	7.489686e+02	4.582650e+00	1.138350e+00	
8.472861e-01	0.000000e+00	4.768157e-01	2.989495e+02	3.521947e-01	3.495567e+05	1.023361e+05	7.476678e+02	4.512104e+00	1.143785e+00	
8.579863e-01	0.000000e+00	4.708201e-01	2.979900e+02	1.065297e-01	3.456586e+05	1.005428e+05	7.439205e+02	4.332903e+00	1.157537e+00	
8.686865e-01	0.000000e+00	4.635992e-01	2.967540e+02	4.423896e-02	3.409482e+05	9.838830e+04	7.393176e+02	4.117601e+00	1.174328e+00	
8.793867e-01	0.000000e+00	4.550215e-01	2.951564e+02	6.109655e-01	3.353865e+05	9.586294e+04	7.339207e+02	3.865243e+00	1.194395e+00	
8.900870e-01	0.000000e+00	4.444230e-01	2.930114e+02	2.014308e-01	3.284671e+05	9.274991e+04	7.270217e+02	3.554161e+00	1.219735e+00	
9.007872e-01	0.000000e+00	4.329185e-01	2.903898e+02	9.846768e-01	3.209232e+05	8.941175e+04	7.194800e+02	3.220580e+00	1.247439e+00	
9.114874e-01	0.000000e+00	4.200520e-01	2.871160e+02	2.388566e-01	3.123984e+05	8.570915e+04	7.108115e+02	2.850581e+00	1.278876e+00	
9.221877e-01	0.000000e+00	4.089535e-01	2.840343e+02	1.037766e+00	3.050353e+05	8.255900e+04	7.032680e+02	2.535789e+00	1.306443e+00	
9.328879e-01	0.000000e+00	3.972006e-01	2.804719e+02	2.348116e-01	2.971652e+05	7.925662e+04	6.951139e+02	2.205783e+00	1.335989e+00	
9.435881e-01	0.000000e+00	3.875570e-01	2.774111e+02	1.277872e+00	2.907283e+05	7.657661e+04	6.883209e+02	1.937972e+00	1.360970e+00	
9.542883e-01	0.000000e+00	3.753936e-01	2.732457e+02	5.152194e-01	2.825215e+05	7.322982e+04	6.795656e+02	1.603529e+00	1.392845e+00	
9.649886e-01	0.000000e+00	3.648741e-01	2.694118e+02	9.055361e-02	2.754208e+05	7.038322e+04	6.719801e+02	1.319070e+00	1.420845e+00	
9.756888e-01	0.000000e+00	3.553030e-01	2.657548e+02	-3.720816e-01	2.689194e+05	6.781250e+04	6.648770e+02	1.062179e+00	1.446983e+00	
9.863890e-01	0.000000e+00	3.470247e-01	2.625664e+02	1.528982e+00	2.633503e+05	6.560610e+04	6.585886e+02	8.416944e-01	1.470721e+00	
9.970893e-01	0.000000e+00	3.358194e-01	2.578881e+02	8.886148e-01	2.556581e+05	6.265440e+04	6.499443e+02	5.467333e-01	1.502593e+00	
1.007789e+00	0.000000e+00	3.277036e-01	2.543848e+02	1.111809e+00	2.500975e+05	6.054425e+04	6.436089e+02	3.358673e-01	1.526350e+00	
1.018490e+00	0.000000e+00	3.188316e-01	2.503613e+02	4.674467e-01	2.439426e+05	5.825785e+04	6.365367e+02	1.073886e-01	1.552552e+00	
1.029190e+00	0.000000e+00	3.116444e-01	2.470271e+02	9.310158e-02	2.389727e+05	5.642753e+04	6.307569e+02	-7.551463e-02	1.574365e+00	
1.039890e+00	0.000000e+00	3.045396e-01	2.436433e+02	-3.022687e-01	2.340360e+05	5.462956e+04	6.249055e+02	-2.551842e-01	1.596449e+00	
1.050590e+00	0.000000e+00	2.984623e-01	2.406371e+02	9.557026e-01	2.297907e+05	5.311261e+04	6.199240e+02	-4.067723e-01	1.615319e+00	
1.061291e+00	0.000000e+00	2.910922e-01	2.369312e+02	4.189371e-01	2.246313e+05	5.128290e+04	6.137230e+02	-5.896145e-01	1.638919e+00	
1.071991e+00	0.000000e+00	2.853553e-01	2.339485e+02	1.052382e+00	2.205859e+05	4.987306e+04	6.088501e+02	-7.304988e-01	1.657428e+00	
1.082691e+00	0.000000e+00	2.791015e-01	2.306568e+02	5.895899e-01	2.161861e+05	4.835005e+04	6.034830e+02	-8.826929e-01	1.678124e+00	
1.093391e+00	0.000000e+00	2.736439e-01	2.277058e+02	8.603912e-02	2.123286e+05	4.703549e+04	5.987841e+02	-1.014055e+00	1.696307e+00	
1.104092e+00	0.000000e+00	2.694170e-01	2.254166e+02	-2.563236e-01	2.093495e+05	4.601929e+04	5.950388e+02	-1.115604e+00	1.710960e+00	
